id,idade,renda,cidade,categoria,nota,feedback
494,42.0,22482.06,Rio de Janeiro,A,9.9,Bom
495,35.0,12490.64,Vitória,B,7.3,Bom
496,69.0,34673.64,São Paulo,A,6.7,Bom
497,23.0,39280.49,Belo Horizonte,A,5.9,Bom
498,55.0,31011.76,São Paulo,A,7.1,Bom
499,36.0,10313.42,Belo Horizonte,A,5.5,Bom
500,24.0,0.0,São Paulo,A,5.2,0
501,22.0,43749.38,São Paulo,B,8.2,Bom
502,60.0,22993.2,São Paulo,A,8.8,Bom
503,25.0,38322.2,São Paulo,B,7.8,Bom
504,16.0,41175.02,Rio de Janeiro,A,5.6,Bom
505,36.0,44226.63,São Paulo,B,6.6,Bom
506,46.0,39783.08,Vitória,A,9.7,Bom
507,46.0,31519.44,Rio de Janeiro,B,6.7,Bom
508,73.0,5816.15,São Paulo,B,9.2,Bom
509,46.0,41178.08,Belo Horizonte,B,8.1,Bom
510,64.0,13666.32,Rio de Janeiro,B,7.1,Bom
511,18.0,11002.02,Vitória,A,6.2,Bom
512,68.0,15143.27,São Paulo,A,6.1,Bom
513,58.0,19117.02,Vitória,B,5.9,Bom
514,24.0,28426.93,São Paulo,A,5.5,Bom
515,50.0,13018.52,Belo Horizonte,B,7.7,Bom
516,64.0,34942.18,Rio de Janeiro,B,9.1,Bom
517,33.0,45509.49,Vitória,B,7.8,Bom
518,76.0,8974.56,Vitória,B,9.1,Bom
519,76.0,29429.18,Vitória,B,9.5,Bom
520,18.0,20753.81,São Paulo,B,9.6,Bom
521,22.0,14366.09,Belo Horizonte,A,9.6,Bom
522,63.0,31737.9,Rio de Janeiro,B,8.7,Bom
523,76.0,19655.23,Vitória,0,5.2,0
524,29.0,45581.46,Belo Horizonte,B,5.1,Bom
525,18.0,35503.71,Rio de Janeiro,B,9.9,Bom
526,82.0,31470.13,Belo Horizonte,B,5.2,Bom
527,32.0,30735.54,Vitória,B,6.1,Bom
528,71.0,25148.5,São Paulo,A,5.3,Bom
529,34.0,41928.58,Vitória,B,8.7,Bom
530,63.0,42982.49,Belo Horizonte,A,9.6,Bom
531,81.0,10161.95,São Paulo,A,7.3,Bom
532,35.0,18827.43,Vitória,A,5.2,Bom
533,22.0,22371.88,Belo Horizonte,A,5.5,Bom
534,60.0,35300.29,Belo Horizonte,B,5.1,Bom
535,30.0,5207.7,São Paulo,A,5.5,Bom
536,31.0,21458.2,Vitória,A,7.7,Bom
537,69.0,44548.0,Rio de Janeiro,B,8.4,Bom
538,31.0,41141.04,São Paulo,A,6.8,Bom
539,42.0,27890.41,Rio de Janeiro,B,6.7,Bom
540,19.0,32762.06,São Paulo,A,9.7,Bom
541,2.0,84166.0,São Paulo,A,4.7,Bom
542,71.0,39584.23,Rio de Janeiro,B,5.2,Bom
543,39.0,28452.04,Belo Horizonte,A,9.0,Bom
544,25.0,25816.71,Rio de Janeiro,B,5.3,Bom
545,73.0,33708.11,São Paulo,A,8.1,Bom
546,40.0,37997.34,Rio de Janeiro,A,9.9,Bom
547,24.0,45619.28,Belo Horizonte,B,5.6,Bom
548,29.0,22253.09,São Paulo,B,8.6,Bom
549,56.0,24493.05,São Paulo,B,6.6,Bom
550,48.0,4005.65,Belo Horizonte,B,8.7,Bom
551,36.0,42720.61,Vitória,A,8.7,Bom
552,57.0,16198.89,Rio de Janeiro,B,5.0,Bom
553,57.0,9598.26,São Paulo,B,6.3,Bom
554,20.0,21583.71,São Paulo,A,6.8,Bom
555,82.0,6234.31,Rio de Janeiro,A,6.3,Bom
556,70.0,45235.58,São Paulo,B,6.0,Bom
557,17.0,44477.27,Belo Horizonte,A,7.9,Bom
558,32.0,44544.55,Vitória,A,7.2,Bom
559,20.0,34915.69,São Paulo,A,6.0,Bom
560,47.0,17302.16,Rio de Janeiro,A,5.2,Bom
561,43.0,8318.85,Rio de Janeiro,B,6.7,Bom
562,80.0,23924.44,Belo Horizonte,B,9.4,Bom
563,24.0,7024.7,Vitória,B,6.8,Bom
564,82.0,32276.41,Rio de Janeiro,B,8.7,Bom
565,55.0,18585.32,São Paulo,A,9.6,Bom
566,37.0,11778.15,Vitória,A,7.8,Bom
567,67.0,14467.76,Vitória,B,6.5,Bom
568,50.0,16481.08,São Paulo,B,6.2,Bom
569,64.0,36099.12,São Paulo,A,7.7,Bom
570,59.0,22692.09,Vitória,B,9.4,Bom
571,73.0,22743.13,São Paulo,A,7.0,Bom
572,27.0,23214.89,Belo Horizonte,A,9.3,Bom
573,42.0,34701.06,Vitória,B,9.6,Bom
574,0.0,24738.47,Vitória,B,8.5,Bom
575,59.0,0.0,Vitória,B,8.5,0
576,16.0,24928.03,Vitória,A,5.1,Bom
577,29.0,29542.81,Rio de Janeiro,B,7.3,Bom
578,67.0,11236.43,Belo Horizonte,A,9.6,Bom
579,34.0,3367.86,São Paulo,B,8.7,Bom
580,22.0,41652.12,São Paulo,A,6.3,Bom
581,67.0,9324.15,0,A,7.8,Bom
582,82.0,35467.94,Vitória,A,8.3,Bom
583,21.0,16886.03,Vitória,A,7.0,Bom
584,41.0,33343.44,São Paulo,A,5.3,Bom
585,62.0,43197.77,Belo Horizonte,B,5.4,Bom
586,29.0,27989.67,Rio de Janeiro,B,8.1,Bom
587,43.0,34348.11,Belo Horizonte,A,8.6,Bom
588,30.0,21724.27,São Paulo,A,8.8,Bom
589,17.0,7055.95,São Paulo,B,7.6,Bom
590,68.0,32494.01,Vitória,B,6.1,Bom
591,40.0,36345.6,Vitória,A,5.1,Bom
592,41.0,30771.9,Rio de Janeiro,B,8.8,Bom
593,52.0,29025.11,Vitória,A,9.6,Bom
594,53.0,18285.86,Vitória,B,8.6,Bom
595,28.0,26824.03,Rio de Janeiro,A,5.2,Bom
596,70.0,19086.37,Belo Horizonte,A,7.6,Bom
597,56.0,31047.26,São Paulo,A,7.3,Bom
598,46.0,8516.77,São Paulo,A,8.3,Bom
599,50.0,46131.54,Vitória,A,8.5,Bom
600,72.0,15705.04,Rio de Janeiro,B,6.2,Bom
601,36.0,12273.16,Belo Horizonte,A,5.0,Bom
602,47.0,6517.43,Belo Horizonte,A,9.8,Bom
603,31.0,21783.47,Vitória,B,6.0,Bom
604,51.0,41342.21,Rio de Janeiro,A,9.1,Bom
605,49.0,41111.5,Rio de Janeiro,B,5.9,Bom
606,16.0,36832.94,São Paulo,A,5.1,Bom
607,74.0,39085.99,Vitória,A,5.7,Bom
608,65.0,34730.45,São Paulo,A,0.0,0
609,77.0,30814.08,Rio de Janeiro,A,6.8,Bom
610,65.0,19667.28,São Paulo,B,9.4,Bom
611,36.0,12120.95,São Paulo,A,5.3,Bom
612,57.0,28769.0,Vitória,B,7.9,Bom
613,76.0,42492.77,São Paulo,B,7.4,Bom
614,68.0,37069.12,Rio de Janeiro,B,5.5,Bom
615,25.0,39558.74,Vitória,B,5.1,Bom
616,76.0,40596.32,Belo Horizonte,A,7.9,Bom
617,31.0,31442.23,Belo Horizonte,B,8.9,Bom
618,58.0,19040.17,São Paulo,A,5.5,Bom
619,69.0,20610.01,Belo Horizonte,B,6.5,Bom
620,20.0,40075.27,São Paulo,B,9.4,Bom
621,42.0,35365.1,Rio de Janeiro,B,8.7,Bom
622,51.0,45625.92,Belo Horizonte,A,5.6,Bom
623,19.0,37031.81,Belo Horizonte,B,9.5,Bom
624,36.0,20211.07,Vitória,B,5.5,Bom
625,16.0,25661.92,Belo Horizonte,A,6.8,Bom
626,43.0,30644.65,Rio de Janeiro,B,8.5,Bom
627,37.0,42117.88,Vitória,A,8.6,Bom
628,55.0,3728.58,Belo Horizonte,A,8.9,Bom
629,42.0,19086.68,São Paulo,A,8.7,Bom
630,62.0,4353.75,Vitória,B,9.1,Bom
631,59.0,5033.98,Rio de Janeiro,B,7.6,Bom
632,25.0,7838.21,Belo Horizonte,A,5.1,Bom
633,84.0,58443.47,São Paulo,A,1.3,Bom
634,55.0,27372.4,São Paulo,B,8.7,Bom
635,59.0,25734.86,Belo Horizonte,A,9.7,Bom
636,72.0,44551.72,Vitória,A,8.5,Bom
637,71.0,25652.58,Rio de Janeiro,A,6.7,0
638,65.0,34318.87,Belo Horizonte,A,7.8,Bom
639,20.0,39791.37,Rio de Janeiro,B,6.6,Bom
640,28.0,21202.16,São Paulo,B,7.6,Bom
641,47.0,14059.2,Belo Horizonte,B,8.7,Bom
642,45.0,29431.56,Belo Horizonte,A,7.9,Bom
643,80.0,12725.05,Rio de Janeiro,B,8.1,Bom
644,32.0,3863.69,Rio de Janeiro,B,6.1,Bom
645,35.0,12870.56,São Paulo,B,8.7,Bom
646,39.0,23010.16,Rio de Janeiro,B,5.3,Bom
647,46.0,13048.28,São Paulo,A,6.3,Bom
648,43.0,32841.2,São Paulo,B,5.6,Bom
649,65.0,4290.53,São Paulo,A,5.4,Bom
650,71.0,41449.52,Vitória,B,9.5,Bom
651,60.0,0.0,Rio de Janeiro,A,6.3,0
652,70.0,37359.3,Rio de Janeiro,A,8.4,Bom
653,82.0,44954.91,Belo Horizonte,A,8.9,Bom
654,28.0,27295.63,São Paulo,B,6.5,Bom
655,63.0,32404.96,São Paulo,B,9.0,Bom
656,20.0,26459.19,São Paulo,A,7.9,Bom
657,65.0,7149.31,Rio de Janeiro,B,9.1,Bom
658,28.0,45735.69,Belo Horizonte,A,8.0,Bom
659,54.0,2788.78,Belo Horizonte,A,7.1,Bom
660,33.0,11695.34,Belo Horizonte,A,5.4,Bom
661,63.0,23727.93,Belo Horizonte,B,7.1,Bom
662,27.0,38982.83,Belo Horizonte,B,9.9,0
663,72.0,22976.28,Vitória,A,8.7,Bom
664,67.0,13480.7,Belo Horizonte,A,8.9,Bom
665,28.0,30561.06,Rio de Janeiro,A,9.4,Bom
666,29.0,39351.59,São Paulo,B,6.2,Bom
667,28.0,24525.43,Belo Horizonte,A,5.2,Bom
668,42.0,33779.7,Rio de Janeiro,B,8.3,Bom
669,64.0,38169.91,Vitória,A,6.5,Bom
670,62.0,38543.67,Rio de Janeiro,A,5.0,Bom
671,72.0,21065.65,São Paulo,A,9.6,Bom
672,28.0,34963.47,Vitória,B,5.7,Bom
673,70.0,25666.65,Vitória,B,7.8,Bom
674,70.0,23718.31,Rio de Janeiro,A,6.4,Bom
675,68.0,7938.3,Vitória,B,5.6,Bom
676,56.0,6268.09,São Paulo,B,7.8,Bom
677,16.0,42275.28,São Paulo,A,6.5,Bom
678,41.0,35890.53,Rio de Janeiro,A,8.6,Bom
679,49.0,20582.15,Rio de Janeiro,A,5.8,Bom
680,41.0,45170.73,São Paulo,B,9.1,Bom
681,75.0,13465.79,Belo Horizonte,A,8.8,Bom
682,21.0,21729.18,Vitória,B,6.3,Bom
683,48.0,35296.73,São Paulo,A,9.4,Bom
684,67.0,22908.89,Belo Horizonte,A,5.4,Bom
685,37.0,31489.22,Rio de Janeiro,B,8.4,Bom
686,49.0,34068.75,Belo Horizonte,B,5.5,Bom
687,21.0,15476.79,Rio de Janeiro,B,6.3,Bom
688,44.0,35862.54,Rio de Janeiro,B,6.7,Bom
689,27.0,13302.04,Rio de Janeiro,B,9.5,Bom
690,61.0,38571.19,São Paulo,B,7.8,Bom
691,45.0,38708.69,São Paulo,A,9.9,Bom
692,32.0,34015.94,Vitória,B,8.9,Bom
693,43.0,25601.81,Rio de Janeiro,A,5.3,Bom
694,64.0,24160.68,Belo Horizonte,B,7.9,Bom
695,53.0,26330.05,São Paulo,A,6.8,Bom
696,73.0,21780.64,Rio de Janeiro,B,5.8,Bom
697,59.0,45505.02,São Paulo,B,8.6,Bom
698,35.0,28471.55,Rio de Janeiro,B,7.8,Bom
699,40.0,0.0,São Paulo,B,8.9,0
700,80.0,19459.76,Rio de Janeiro,B,5.0,Bom
701,43.0,4154.67,Belo Horizonte,A,8.0,Bom
702,36.0,31760.18,São Paulo,B,5.8,Bom
703,32.0,11407.75,Rio de Janeiro,A,9.4,Bom
704,73.0,31433.8,Vitória,B,8.0,Bom
705,36.0,24180.73,Belo Horizonte,B,5.6,Bom
706,29.0,16485.17,Rio de Janeiro,B,8.0,Bom
707,76.0,28845.21,Belo Horizonte,B,5.8,Bom
708,19.0,6863.21,Vitória,B,8.7,Bom
709,72.0,36994.94,Vitória,A,9.8,0
710,73.0,37903.16,Vitória,B,6.4,Bom
711,33.0,27858.44,Vitória,B,9.0,Bom
712,77.0,25182.88,Belo Horizonte,A,7.7,Bom
713,16.0,29170.45,Vitória,A,9.3,Bom
714,31.0,0.0,Belo Horizonte,B,8.7,0
715,51.0,39472.39,Belo Horizonte,A,5.9,Bom
716,24.0,8835.21,São Paulo,B,6.2,Bom
717,38.0,6392.03,Vitória,B,7.1,Bom
718,40.0,4597.35,Rio de Janeiro,A,6.1,Bom
719,61.0,4425.77,São Paulo,A,8.4,Bom
720,58.0,29675.6,Belo Horizonte,B,6.9,Bom
721,40.0,33003.95,Vitória,B,5.1,Bom
722,81.0,35257.58,Vitória,A,5.4,Bom
723,44.0,19428.83,Rio de Janeiro,B,7.8,Bom
724,77.0,31229.97,Belo Horizonte,A,7.5,Bom
725,49.0,14609.74,0,B,6.0,Bom
726,18.0,17272.72,Vitória,B,9.3,Bom
727,77.0,40112.55,São Paulo,B,6.2,Bom
728,26.0,15645.5,São Paulo,B,9.0,Bom
729,42.0,38575.49,Belo Horizonte,A,8.2,Bom
730,45.0,8414.19,Belo Horizonte,B,9.5,Bom
731,61.0,6466.31,Belo Horizonte,B,5.9,0
732,58.0,30236.4,Vitória,A,9.5,Bom
733,45.0,15913.33,São Paulo,A,9.2,Bom
734,44.0,39459.55,São Paulo,B,8.2,Bom
735,26.0,19039.17,Rio de Janeiro,B,5.6,Bom
736,32.0,42121.28,Rio de Janeiro,A,9.2,Bom
737,46.0,29148.24,Rio de Janeiro,B,9.7,Bom
738,29.0,12703.65,Rio de Janeiro,B,8.8,Bom
739,20.0,7089.6,São Paulo,A,8.9,Bom
740,57.0,15470.31,Vitória,B,6.2,Bom
741,16.0,36561.24,Vitória,B,9.2,Bom
742,52.0,36018.64,São Paulo,A,6.8,Bom
743,107.0,89526.57,São Paulo,A,3.2,Bom
744,48.0,6389.03,Vitória,A,5.1,Bom
745,51.0,5846.54,Rio de Janeiro,A,7.9,Bom
746,18.0,35539.43,Rio de Janeiro,B,8.9,Bom
747,68.0,26246.47,Vitória,A,9.5,Bom
748,17.0,28266.66,São Paulo,B,9.1,Bom
749,46.0,14188.54,Vitória,B,6.0,Bom
750,71.0,12877.51,Belo Horizonte,B,7.4,Bom
751,17.0,22399.58,Belo Horizonte,A,9.6,Bom
752,59.0,26242.67,Rio de Janeiro,A,9.4,Bom
753,37.0,0.0,Rio de Janeiro,B,6.5,0
754,60.0,38039.71,Rio de Janeiro,A,6.0,Bom
755,58.0,22623.45,Rio de Janeiro,A,10.0,Bom
756,54.0,21784.98,Vitória,A,8.6,Bom
757,80.0,28564.84,São Paulo,A,7.3,Bom
758,17.0,15742.67,Rio de Janeiro,0,8.4,0
759,54.0,14437.94,São Paulo,B,5.7,Bom
760,24.0,29591.13,Belo Horizonte,A,6.1,Bom
761,16.0,28155.15,Vitória,B,6.6,Bom
762,68.0,41412.46,Rio de Janeiro,A,7.3,Bom
763,34.0,43402.55,São Paulo,A,7.8,Bom
764,44.0,35781.05,Vitória,A,9.9,Bom
765,47.0,27455.53,Belo Horizonte,A,9.3,Bom
766,77.0,32506.44,Vitória,B,5.9,Bom
767,49.0,34573.04,Belo Horizonte,B,8.0,Bom
768,77.0,20044.29,0,A,5.4,Bom
769,57.0,17763.07,Rio de Janeiro,B,7.8,Bom
770,34.0,37673.29,Rio de Janeiro,B,6.7,Bom
771,23.0,43718.52,Rio de Janeiro,A,9.7,Bom
772,61.0,28664.23,Belo Horizonte,B,6.7,Bom
773,72.0,24279.86,Vitória,A,10.0,Bom
774,80.0,37738.84,Rio de Janeiro,A,6.8,Bom
775,85.0,65808.88,Vitória,B,4.1,Bom
776,32.0,22574.71,0,B,9.7,Bom
777,55.0,38913.51,Belo Horizonte,A,7.6,Bom
778,62.0,37980.16,Rio de Janeiro,A,5.3,Bom
779,71.0,27384.96,Vitória,A,9.5,Bom
780,40.0,27833.65,São Paulo,B,6.9,Bom
781,40.0,38847.6,Rio de Janeiro,B,9.0,Bom
782,0.0,44645.11,São Paulo,B,8.4,Bom
783,51.0,20445.42,Vitória,A,9.3,Bom
784,78.0,34907.39,Vitória,A,10.0,Bom
785,42.0,41897.92,Vitória,B,8.8,Bom
786,26.0,38618.69,Belo Horizonte,A,8.8,Bom
787,32.0,18108.47,Rio de Janeiro,A,7.5,Bom
788,40.0,22775.27,Vitória,B,5.2,Bom
789,17.0,34413.98,Rio de Janeiro,A,6.1,Bom
790,59.0,15531.17,Rio de Janeiro,A,6.5,Bom
791,50.0,24464.11,Belo Horizonte,A,8.8,Bom
792,19.0,2002.67,São Paulo,A,0.0,0
793,78.0,16359.43,Belo Horizonte,B,6.9,Bom
794,76.0,15116.17,Rio de Janeiro,A,8.4,Bom
795,70.0,16696.98,Belo Horizonte,B,6.1,Bom
796,52.0,39149.74,Vitória,A,5.2,Bom
797,79.0,10721.18,Vitória,B,7.0,Bom
798,51.0,8397.33,Vitória,B,7.9,Bom
799,29.0,30536.69,Vitória,B,7.9,Bom
800,37.0,45684.17,Belo Horizonte,B,5.6,Bom
801,18.0,21366.14,Rio de Janeiro,A,9.0,Bom
802,41.0,22894.29,Rio de Janeiro,A,9.1,Bom
803,62.0,25039.84,Belo Horizonte,A,9.0,Bom
804,62.0,46227.03,São Paulo,B,6.7,Bom
805,78.0,1866.87,Vitória,A,7.2,Bom
806,47.0,1553.01,São Paulo,B,9.1,Bom
807,67.0,5630.02,São Paulo,B,9.3,Bom
808,34.0,35507.49,Belo Horizonte,A,8.1,Bom
809,54.0,21005.67,Rio de Janeiro,A,8.5,Bom
810,63.0,32632.11,Belo Horizonte,B,7.5,Bom
811,79.0,15401.54,São Paulo,B,8.9,Bom
812,42.0,46087.78,Rio de Janeiro,B,6.3,Bom
813,69.0,16720.39,São Paulo,A,7.6,Bom
814,29.0,45894.96,São Paulo,A,9.7,Bom
815,72.0,21978.91,Vitória,B,6.9,Bom
816,20.0,11191.32,Rio de Janeiro,A,10.0,Bom
817,41.0,36958.64,Belo Horizonte,A,8.7,Bom
818,65.0,11092.73,Vitória,B,9.4,Bom
819,68.0,35844.89,Vitória,A,5.8,Bom
820,65.0,43846.19,Belo Horizonte,B,8.7,Bom
821,79.0,34172.33,Rio de Janeiro,B,8.3,Bom
822,82.0,26719.19,Rio de Janeiro,B,6.4,Bom
823,0.0,31034.34,Vitória,B,9.4,Bom
824,66.0,39674.36,Belo Horizonte,A,8.6,Bom
825,52.0,41114.58,Vitória,B,8.2,Bom
826,48.0,22465.95,Belo Horizonte,A,9.6,Bom
827,52.0,29746.29,Belo Horizonte,B,8.2,Bom
828,38.0,23957.82,Belo Horizonte,A,8.3,Bom
829,47.0,18769.62,Belo Horizonte,B,7.8,Bom
830,119.0,1139.86,Vitória,A,0.7,Bom
831,76.0,1931.46,Rio de Janeiro,B,9.0,Bom
832,77.0,39325.8,Belo Horizonte,A,8.1,Bom
833,69.0,13065.9,São Paulo,B,6.9,Bom
834,69.0,5189.45,Belo Horizonte,A,9.4,Bom
835,35.0,9683.34,Vitória,B,6.0,Bom
836,58.0,22844.49,Belo Horizonte,A,6.5,Bom
837,71.0,45033.33,Belo Horizonte,A,7.4,Bom
838,31.0,15856.22,São Paulo,B,8.5,Bom
839,79.0,3830.27,Belo Horizonte,A,5.8,Bom
840,29.0,44024.83,São Paulo,A,7.4,Bom
841,60.0,5413.48,Vitória,A,9.4,Bom
842,29.0,42364.25,Rio de Janeiro,A,5.4,Bom
843,79.0,29597.99,Rio de Janeiro,B,5.0,Bom
844,20.0,8002.54,Vitória,B,8.1,Bom
845,40.0,11981.93,Rio de Janeiro,B,7.2,Bom
846,55.0,10874.62,São Paulo,B,9.7,Bom
847,72.0,10281.9,Vitória,B,6.0,Bom
848,50.0,14200.53,São Paulo,B,7.0,Bom
849,78.0,35674.12,Vitória,B,7.1,Bom
850,16.0,40417.01,Rio de Janeiro,B,5.1,Bom
851,32.0,35387.4,Rio de Janeiro,A,9.6,Bom
852,44.0,27963.61,Rio de Janeiro,B,5.9,Bom
853,73.0,36512.48,Belo Horizonte,A,6.0,Bom
854,118.0,778.72,São Paulo,A,1.5,Bom
855,52.0,12605.87,Vitória,A,5.8,Bom
856,68.0,7458.42,Rio de Janeiro,A,6.8,Bom
857,68.0,19748.18,Rio de Janeiro,B,6.2,Bom
858,68.0,30430.25,Rio de Janeiro,B,9.6,Bom
859,67.0,6777.59,Belo Horizonte,A,9.5,Bom
860,59.0,1969.83,Vitória,A,8.6,Bom
861,19.0,22165.78,São Paulo,A,6.1,Bom
862,31.0,41823.42,Vitória,B,7.1,Bom
863,52.0,36791.28,São Paulo,B,5.7,Bom
864,72.0,29788.59,Vitória,B,9.7,Bom
865,69.0,23409.16,Rio de Janeiro,A,6.0,Bom
866,25.0,5554.72,Belo Horizonte,B,9.3,Bom
867,48.0,34591.18,Vitória,A,5.1,Bom
868,68.0,38275.88,Rio de Janeiro,B,6.7,Bom
869,54.0,14736.08,São Paulo,B,9.7,Bom
870,70.0,29211.78,Belo Horizonte,B,7.2,Bom
871,19.0,43000.87,Rio de Janeiro,A,9.9,Bom
872,33.0,22140.94,São Paulo,B,9.8,Bom
873,66.0,13436.33,São Paulo,A,9.4,Bom
874,45.0,39280.03,Belo Horizonte,A,9.0,Bom
875,36.0,38338.83,Rio de Janeiro,B,7.2,Bom
876,34.0,21325.29,São Paulo,A,5.5,Bom
877,80.0,27089.26,Rio de Janeiro,A,8.4,Bom
878,18.0,3857.25,Rio de Janeiro,B,6.5,Bom
879,80.0,23885.47,Rio de Janeiro,A,6.0,Bom
880,31.0,25171.44,Rio de Janeiro,A,8.8,Bom
881,42.0,11829.25,Vitória,A,5.1,Bom
882,17.0,4711.9,Belo Horizonte,A,7.6,Bom
883,55.0,15332.06,Vitória,B,9.7,Bom
884,17.0,19748.94,São Paulo,B,5.2,Bom
885,69.0,30264.78,São Paulo,B,7.4,Bom
886,21.0,24241.02,São Paulo,B,5.4,Bom
887,50.0,43389.77,São Paulo,A,8.6,Bom
888,25.0,12793.83,Vitória,B,5.7,Bom
889,61.0,43465.68,Vitória,A,9.2,Bom
890,52.0,17418.85,Rio de Janeiro,B,5.5,Bom
891,30.0,41909.71,Belo Horizonte,B,9.9,Bom
892,63.0,41280.1,Rio de Janeiro,B,5.9,Bom
893,30.0,39332.07,São Paulo,A,7.0,Bom
894,27.0,45046.72,Belo Horizonte,A,9.4,Bom
895,27.0,8457.31,Vitória,B,9.0,Bom
896,64.0,39310.07,Vitória,A,7.8,Bom
897,26.0,39325.36,Belo Horizonte,A,9.6,Bom
898,35.0,8782.64,Belo Horizonte,A,9.9,Bom
899,38.0,20054.38,Vitória,B,9.8,Bom
900,77.0,44281.16,Vitória,A,5.1,Bom
901,58.0,11710.31,Vitória,B,5.9,Bom
902,45.0,8356.02,São Paulo,B,8.3,Bom
903,66.0,34946.62,Belo Horizonte,B,8.2,Bom
904,75.0,25857.71,Rio de Janeiro,A,7.3,Bom
905,1.0,1317.63,São Paulo,A,2.1,Bom
906,34.0,22868.72,Rio de Janeiro,B,6.6,Bom
907,16.0,28219.16,Vitória,B,6.5,Bom
908,54.0,16682.07,São Paulo,A,6.7,Bom
909,72.0,23401.11,Rio de Janeiro,B,7.6,Bom
910,30.0,8605.96,Belo Horizonte,A,6.8,Bom
911,69.0,4298.38,Vitória,B,10.0,Bom
912,81.0,43487.67,Vitória,A,6.0,Bom
913,38.0,16473.99,Rio de Janeiro,B,7.9,Bom
914,58.0,44553.71,Belo Horizonte,B,9.1,Bom
915,34.0,3148.33,Rio de Janeiro,B,9.3,Bom
916,16.0,45501.82,São Paulo,A,6.6,Bom
917,41.0,31546.13,São Paulo,B,6.7,Bom
918,38.0,28680.09,Belo Horizonte,A,8.4,Bom
919,41.0,14816.27,São Paulo,A,5.8,Bom
920,65.0,39847.89,Rio de Janeiro,A,5.6,Bom
921,80.0,12978.39,Vitória,B,6.2,Bom
922,74.0,30800.18,Rio de Janeiro,B,7.2,Bom
923,43.0,5885.65,Belo Horizonte,B,9.0,Bom
924,34.0,43843.18,Vitória,A,9.4,Bom
925,45.0,10128.28,Rio de Janeiro,B,8.4,Bom
926,56.0,34153.69,Belo Horizonte,B,7.9,Bom
927,32.0,25221.49,Belo Horizonte,B,5.5,Bom
928,82.0,35681.0,Vitória,A,7.7,Bom
929,50.0,12922.08,Vitória,B,8.7,Bom
930,28.0,14920.53,Rio de Janeiro,A,8.4,Bom
931,68.0,14179.22,Rio de Janeiro,B,9.0,Bom
932,40.0,24397.02,Vitória,B,9.1,Bom
933,63.0,38940.25,Belo Horizonte,A,8.1,Bom
934,49.0,9220.4,Rio de Janeiro,B,9.9,Bom
935,29.0,24554.91,Belo Horizonte,B,8.8,Bom
936,69.0,24842.78,0,B,7.3,Bom
937,56.0,18080.65,São Paulo,A,9.4,Bom
938,42.0,42551.57,Belo Horizonte,B,8.4,Bom
939,64.0,21940.79,Belo Horizonte,A,7.9,Bom
940,77.0,15386.56,Vitória,B,5.1,Bom
941,35.0,35867.07,Vitória,A,7.9,Bom
942,22.0,8036.27,Vitória,A,8.1,Bom
943,18.0,14778.23,Belo Horizonte,A,8.6,Bom
944,33.0,8275.19,São Paulo,A,8.5,Bom
945,57.0,0.0,Vitória,B,6.4,0
946,68.0,40759.89,Vitória,B,7.1,Bom
947,55.0,7518.19,Belo Horizonte,B,7.7,Bom
948,25.0,23702.78,Rio de Janeiro,B,6.0,Bom
949,45.0,39644.57,Rio de Janeiro,A,7.1,Bom
950,50.0,3146.05,São Paulo,A,7.0,Bom
951,35.0,22896.78,Rio de Janeiro,B,7.4,Bom
952,62.0,35724.38,Belo Horizonte,A,9.6,Bom
953,66.0,7585.04,Rio de Janeiro,A,6.7,Bom
954,39.0,6063.75,Rio de Janeiro,A,7.7,Bom
955,41.0,2675.77,São Paulo,A,5.8,0
956,20.0,26050.68,São Paulo,B,8.1,Bom
957,67.0,39533.53,Belo Horizonte,A,7.6,Bom
958,16.0,2276.77,São Paulo,B,8.4,Bom
959,52.0,18308.48,São Paulo,A,6.7,Bom
960,82.0,35004.74,Rio de Janeiro,B,8.8,Bom
961,35.0,7413.36,São Paulo,A,6.6,Bom
962,57.0,22817.89,Rio de Janeiro,B,7.4,Bom
963,56.0,31255.51,Belo Horizonte,B,7.4,Bom
964,80.0,27723.16,Rio de Janeiro,A,6.4,Bom
965,59.0,24352.75,Rio de Janeiro,B,6.7,Bom
966,51.0,40167.9,Vitória,A,8.1,Bom
967,81.0,16481.28,Vitória,A,7.0,Bom
968,78.0,32636.6,Rio de Janeiro,A,7.4,Bom
969,23.0,14188.5,Belo Horizonte,B,8.1,Bom
970,61.0,31994.49,Vitória,B,6.4,Bom
971,40.0,14722.44,Belo Horizonte,B,7.3,Bom
972,55.0,28195.82,Rio de Janeiro,B,9.3,Bom
973,59.0,23729.13,Vitória,B,9.5,Bom
974,18.0,12303.41,Belo Horizonte,B,5.4,Bom
975,49.0,23932.44,Rio de Janeiro,A,5.2,Bom
976,78.0,4340.2,Vitória,B,6.1,Bom
977,78.0,29454.98,Rio de Janeiro,A,8.6,Bom
978,38.0,34717.34,Vitória,A,7.3,Bom
979,92.0,444.43,Vitória,B,1.4,Bom
980,82.0,13413.78,São Paulo,A,5.8,Bom
981,29.0,42765.07,Rio de Janeiro,A,8.8,Bom
982,28.0,10270.48,Rio de Janeiro,B,9.6,Bom
983,50.0,45701.66,São Paulo,B,9.4,Bom
984,81.0,38875.35,Rio de Janeiro,B,8.1,Bom
985,57.0,13561.9,Belo Horizonte,B,0.0,0
