id,idade,renda,cidade,categoria,nota,feedback
492,50.0,30153.69,Belo Horizonte,A,9.8,Bom
493,49.0,26255.77,São Paulo,B,5.8,Bom
494,24.0,37240.72,Belo Horizonte,B,7.4,Bom
495,18.0,36732.81,São Paulo,B,5.4,Bom
496,60.0,24016.0,Belo Horizonte,B,6.1,Bom
497,47.0,35234.75,Rio de Janeiro,0,6.4,0
498,37.0,11190.33,Rio de Janeiro,B,9.1,Bom
499,21.0,40077.84,São Paulo,A,6.0,Bom
500,69.0,40584.43,Belo Horizonte,B,5.8,Bom
501,49.0,36387.09,Rio de Janeiro,A,5.5,Bom
502,34.0,31582.56,São Paulo,B,6.1,Bom
503,73.0,3439.63,Rio de Janeiro,A,9.4,Bom
504,26.0,7146.3,Rio de Janeiro,A,5.3,Bom
505,51.0,24751.46,Belo Horizonte,A,8.7,Bom
506,49.0,22502.12,Rio de Janeiro,A,6.9,Bom
507,51.0,43164.65,Rio de Janeiro,B,7.4,Bom
508,39.0,16624.93,São Paulo,B,6.0,Bom
509,49.0,14389.07,Vitória,B,7.7,Bom
510,68.0,5827.47,São Paulo,B,7.9,Bom
511,21.0,21639.09,Vitória,B,5.7,Bom
512,56.0,21854.94,Rio de Janeiro,B,8.7,Bom
513,58.0,11635.95,São Paulo,A,9.8,Bom
514,37.0,39261.27,São Paulo,A,7.8,Bom
515,34.0,37303.03,Rio de Janeiro,A,8.2,Bom
516,31.0,27845.85,São Paulo,A,7.8,Bom
517,76.0,25178.76,Vitória,A,6.9,Bom
518,47.0,30800.84,Rio de Janeiro,A,7.4,Bom
519,56.0,38155.77,Rio de Janeiro,B,5.0,Bom
520,36.0,30422.51,Belo Horizonte,B,7.6,Bom
521,37.0,19074.83,Belo Horizonte,0,9.9,0
522,29.0,16684.45,Rio de Janeiro,A,9.4,Bom
523,81.0,7658.33,Rio de Janeiro,A,5.1,Bom
524,33.0,21692.69,Vitória,A,9.5,Bom
525,47.0,41012.48,Rio de Janeiro,B,7.6,Bom
526,46.0,27240.11,Belo Horizonte,B,7.1,Bom
527,75.0,21855.62,Rio de Janeiro,A,7.2,Bom
528,51.0,31012.9,São Paulo,B,7.8,Bom
529,29.0,36860.59,São Paulo,B,9.5,Bom
530,55.0,39337.15,Rio de Janeiro,A,9.0,Bom
531,70.0,20994.3,Rio de Janeiro,A,6.6,Bom
532,59.0,39858.41,Vitória,A,7.6,Bom
533,71.0,15910.52,Rio de Janeiro,A,5.4,Bom
534,46.0,28076.1,Belo Horizonte,A,8.5,Bom
535,36.0,25143.1,São Paulo,A,8.5,Bom
536,37.0,25239.94,Rio de Janeiro,A,8.5,Bom
537,55.0,4418.69,Rio de Janeiro,B,7.9,Bom
538,29.0,12587.09,São Paulo,A,8.7,Bom
539,58.0,11140.31,Rio de Janeiro,A,5.7,Bom
540,74.0,14959.69,Vitória,A,5.9,Bom
541,57.0,34840.8,Vitória,A,8.4,Bom
542,24.0,3704.15,Rio de Janeiro,A,8.9,Bom
543,46.0,21865.9,São Paulo,A,5.8,Bom
544,36.0,16085.51,Rio de Janeiro,B,8.0,Bom
545,30.0,39526.72,Vitória,A,6.0,Bom
546,65.0,31431.29,Vitória,A,7.6,Bom
547,69.0,11432.58,São Paulo,B,6.7,Bom
548,68.0,16731.89,Belo Horizonte,B,8.1,Bom
549,46.0,27575.71,Vitória,A,5.4,Bom
550,34.0,14339.02,São Paulo,A,7.5,Bom
551,78.0,13159.77,Rio de Janeiro,A,9.8,Bom
552,61.0,32411.95,Rio de Janeiro,0,7.0,0
553,38.0,11843.68,São Paulo,B,9.8,Bom
554,27.0,10021.26,Rio de Janeiro,A,5.8,Bom
555,30.0,27534.58,Vitória,B,6.2,Bom
556,35.0,19512.8,Vitória,A,8.6,Bom
557,44.0,37317.98,São Paulo,B,7.6,Bom
558,38.0,4168.56,Belo Horizonte,A,6.8,Bom
559,18.0,13430.61,Belo Horizonte,A,9.2,Bom
560,71.0,35255.46,Belo Horizonte,A,5.0,Bom
561,63.0,26755.56,Rio de Janeiro,A,0.0,0
562,78.0,15885.54,Belo Horizonte,B,6.7,Bom
563,0.0,0.0,São Paulo,A,7.2,0
564,75.0,35945.32,São Paulo,A,8.2,Bom
565,31.0,5188.13,Belo Horizonte,A,8.8,Bom
566,45.0,32294.16,Belo Horizonte,A,7.6,Bom
567,52.0,35914.84,Belo Horizonte,B,6.4,Bom
568,40.0,25128.42,Rio de Janeiro,B,7.1,Bom
569,20.0,2411.7,São Paulo,A,7.9,Bom
570,78.0,12472.47,São Paulo,B,6.0,Bom
571,45.0,20523.76,Vitória,A,7.9,Bom
572,74.0,11394.05,São Paulo,B,5.9,Bom
573,44.0,42868.3,São Paulo,B,8.4,Bom
574,32.0,36632.6,Rio de Janeiro,A,7.5,Bom
575,52.0,10251.96,São Paulo,A,8.9,Bom
576,38.0,22779.0,Vitória,B,7.9,Bom
577,46.0,39408.86,Rio de Janeiro,A,5.4,Bom
578,50.0,45938.21,Vitória,A,6.2,Bom
579,65.0,12313.46,Vitória,B,7.8,Bom
580,41.0,32355.59,Rio de Janeiro,A,6.3,Bom
581,23.0,12715.12,Vitória,A,8.4,Bom
582,22.0,40561.28,São Paulo,A,6.4,Bom
583,67.0,40333.41,Rio de Janeiro,B,5.1,Bom
584,68.0,21490.37,Belo Horizonte,A,6.1,Bom
585,80.0,19100.01,Vitória,A,6.7,Bom
586,42.0,30874.3,Rio de Janeiro,B,8.1,Bom
587,46.0,26940.56,Vitória,B,8.3,Bom
588,49.0,28552.48,Belo Horizonte,B,6.2,Bom
589,74.0,3751.48,Belo Horizonte,B,7.4,Bom
590,64.0,7379.41,Vitória,A,6.9,Bom
591,32.0,4270.27,Belo Horizonte,A,8.6,Bom
592,45.0,1715.1,São Paulo,A,7.5,Bom
593,20.0,34263.04,Rio de Janeiro,B,7.9,Bom
594,64.0,18429.42,Rio de Janeiro,A,8.0,Bom
595,18.0,23648.81,Belo Horizonte,A,7.7,Bom
596,76.0,17822.92,Vitória,B,9.7,Bom
597,52.0,13131.66,Rio de Janeiro,B,5.5,Bom
598,40.0,35833.42,Vitória,A,7.0,Bom
599,82.0,20756.88,Vitória,A,8.0,Bom
600,30.0,15773.37,Belo Horizonte,A,7.9,Bom
601,17.0,8930.7,Rio de Janeiro,A,7.7,Bom
602,80.0,29751.25,Rio de Janeiro,B,9.2,Bom
603,71.0,2624.48,Belo Horizonte,0,5.3,0
604,51.0,27021.06,São Paulo,B,7.4,Bom
605,49.0,7499.1,Vitória,B,5.8,Bom
606,76.0,4036.75,Rio de Janeiro,B,9.6,Bom
607,39.0,45103.67,Belo Horizonte,B,5.0,Bom
608,78.0,25794.97,Rio de Janeiro,A,7.3,Bom
609,48.0,1918.28,Rio de Janeiro,B,7.1,Bom
610,60.0,15202.06,Belo Horizonte,B,9.5,Bom
611,40.0,20507.05,Vitória,B,8.2,Bom
612,54.0,35509.76,São Paulo,B,5.4,Bom
613,67.0,29674.53,Belo Horizonte,B,7.9,Bom
614,60.0,14189.6,Belo Horizonte,A,6.7,Bom
615,24.0,2180.26,Rio de Janeiro,A,6.4,Bom
616,25.0,41764.68,São Paulo,B,5.9,Bom
617,58.0,12266.88,Rio de Janeiro,A,8.3,Bom
618,46.0,6269.09,São Paulo,A,6.4,Bom
619,29.0,36144.86,Belo Horizonte,B,6.9,Bom
620,39.0,25716.57,Belo Horizonte,B,7.5,Bom
621,0.0,7355.65,Vitória,A,6.9,Bom
622,69.0,30575.33,São Paulo,A,8.2,Bom
623,42.0,29831.32,Vitória,A,7.3,Bom
624,75.0,15008.97,São Paulo,B,9.2,Bom
625,18.0,5452.21,Belo Horizonte,A,6.0,Bom
626,16.0,19694.23,Belo Horizonte,A,5.6,Bom
627,56.0,8937.93,Vitória,B,9.0,Bom
628,66.0,23338.26,São Paulo,A,8.5,Bom
629,61.0,10494.12,Vitória,B,5.1,0
630,74.0,18407.93,São Paulo,A,7.8,Bom
631,49.0,37574.18,Belo Horizonte,B,9.2,Bom
632,27.0,40251.04,Rio de Janeiro,A,9.1,Bom
633,74.0,9574.92,Belo Horizonte,B,8.9,Bom
634,22.0,27448.53,Belo Horizonte,B,6.1,Bom
635,67.0,5689.48,Vitória,B,7.6,Bom
636,19.0,21645.44,Rio de Janeiro,A,5.7,Bom
637,66.0,6365.34,Rio de Janeiro,B,9.7,Bom
638,43.0,30468.22,São Paulo,A,9.2,Bom
639,73.0,13843.26,Belo Horizonte,B,6.6,Bom
640,81.0,40580.54,Rio de Janeiro,A,6.4,Bom
641,51.0,13811.49,Vitória,B,7.0,Bom
642,26.0,8943.25,São Paulo,B,8.0,Bom
643,0.0,30884.11,Belo Horizonte,A,7.0,Bom
644,61.0,39815.78,São Paulo,A,6.8,Bom
645,33.0,13525.58,Rio de Janeiro,A,9.1,Bom
646,73.0,32852.44,São Paulo,A,8.6,Bom
647,78.0,2290.05,Rio de Janeiro,A,9.2,0
648,49.0,23472.84,Belo Horizonte,B,7.6,Bom
649,42.0,35843.48,Rio de Janeiro,B,5.9,Bom
650,69.0,14815.79,Vitória,A,7.6,Bom
651,21.0,37214.85,Vitória,B,7.8,Bom
652,59.0,9764.64,Rio de Janeiro,A,7.6,Bom
653,69.0,26415.96,São Paulo,B,0.0,0
654,45.0,12182.73,Belo Horizonte,A,8.4,Bom
655,74.0,23655.79,Belo Horizonte,B,8.8,Bom
656,66.0,18755.15,Belo Horizonte,A,8.9,Bom
657,79.0,23898.85,Vitória,B,8.7,Bom
658,67.0,21838.02,São Paulo,A,9.5,Bom
659,44.0,38512.62,São Paulo,A,7.8,Bom
660,62.0,19540.19,Belo Horizonte,A,9.6,Bom
661,26.0,41839.79,Belo Horizonte,A,5.3,Bom
662,41.0,43724.16,Rio de Janeiro,A,5.5,Bom
663,56.0,17666.33,Rio de Janeiro,A,8.3,Bom
664,73.0,33620.19,Vitória,B,8.8,Bom
665,75.0,13934.67,Vitória,B,5.8,Bom
666,77.0,23129.11,Vitória,A,6.4,Bom
667,45.0,35071.84,Rio de Janeiro,A,9.6,Bom
668,0.0,8051.8,São Paulo,B,5.3,Bom
669,78.0,19869.27,Belo Horizonte,A,7.8,Bom
670,78.0,33634.66,Belo Horizonte,B,6.4,Bom
671,55.0,29807.74,Rio de Janeiro,A,9.0,Bom
672,22.0,6704.94,Vitória,B,9.4,Bom
673,33.0,45060.99,Vitória,A,6.8,Bom
674,28.0,40393.13,Vitória,A,6.5,Bom
675,51.0,27807.33,Vitória,A,8.6,Bom
676,0.0,33518.07,Rio de Janeiro,B,6.1,Bom
677,77.0,33679.42,Rio de Janeiro,A,9.0,Bom
678,27.0,26926.63,Vitória,B,9.2,Bom
679,80.0,40005.63,Vitória,B,9.5,Bom
680,43.0,6380.47,Vitória,B,7.7,Bom
681,27.0,29637.63,Belo Horizonte,A,9.3,Bom
682,32.0,4888.23,Belo Horizonte,A,9.9,Bom
683,16.0,21035.76,Rio de Janeiro,B,6.2,Bom
684,41.0,32429.17,São Paulo,A,6.2,Bom
685,41.0,10122.4,São Paulo,A,7.9,Bom
686,68.0,30457.33,São Paulo,A,9.7,Bom
687,49.0,6836.73,Rio de Janeiro,B,8.2,Bom
688,58.0,20736.27,Rio de Janeiro,B,9.3,Bom
689,21.0,38895.37,Rio de Janeiro,A,8.2,Bom
690,62.0,22554.39,Belo Horizonte,A,5.5,Bom
691,72.0,42566.86,Vitória,A,0.0,0
692,58.0,24321.92,São Paulo,B,8.1,Bom
693,34.0,39971.42,Vitória,B,6.2,Bom
694,17.0,11972.02,Belo Horizonte,A,5.0,Bom
695,77.0,3680.48,Belo Horizonte,B,8.2,Bom
696,78.0,13346.16,Belo Horizonte,B,6.0,Bom
697,23.0,38430.86,São Paulo,A,5.4,Bom
698,28.0,35391.77,São Paulo,B,6.0,Bom
699,46.0,36290.57,Vitória,B,6.5,Bom
700,49.0,14549.4,Vitória,B,7.3,Bom
701,39.0,31143.67,Rio de Janeiro,A,5.5,Bom
702,30.0,16693.78,Vitória,A,6.1,Bom
703,47.0,4425.93,Rio de Janeiro,A,6.0,Bom
704,68.0,16609.64,Vitória,B,7.6,Bom
705,36.0,24628.92,Rio de Janeiro,B,6.2,Bom
706,35.0,3745.54,Rio de Janeiro,A,9.7,Bom
707,54.0,8624.31,Vitória,A,5.6,Bom
708,66.0,7499.78,Belo Horizonte,A,7.1,Bom
709,26.0,20941.12,São Paulo,A,9.9,Bom
710,30.0,26146.96,Rio de Janeiro,B,9.2,Bom
711,27.0,10646.82,Belo Horizonte,B,0.0,0
712,73.0,23958.26,Vitória,B,7.9,Bom
713,74.0,37012.89,Rio de Janeiro,A,5.7,Bom
714,49.0,20850.87,Belo Horizonte,B,6.6,Bom
715,61.0,13218.37,Vitória,A,8.1,0
716,75.0,39152.2,São Paulo,A,8.3,Bom
717,38.0,24704.17,Vitória,B,8.3,Bom
718,54.0,45993.23,Rio de Janeiro,B,7.9,Bom
719,23.0,4108.79,Vitória,A,6.8,Bom
720,30.0,14758.36,Vitória,A,8.9,Bom
721,49.0,3555.25,Vitória,B,9.5,Bom
722,38.0,13359.11,São Paulo,B,8.7,Bom
723,59.0,21204.52,Rio de Janeiro,A,8.3,Bom
724,50.0,30341.32,Vitória,B,5.1,Bom
725,80.0,30844.3,Vitória,A,5.5,Bom
726,45.0,23163.36,Rio de Janeiro,B,8.6,Bom
727,75.0,15442.47,Belo Horizonte,A,8.0,Bom
728,29.0,5664.36,Rio de Janeiro,A,9.2,Bom
729,43.0,32690.12,Rio de Janeiro,A,5.9,Bom
730,54.0,10262.69,São Paulo,B,5.9,Bom
731,41.0,19238.87,Rio de Janeiro,B,5.8,Bom
732,27.0,21820.52,São Paulo,A,9.5,Bom
733,81.0,39702.86,Belo Horizonte,B,5.7,Bom
734,16.0,45521.65,Belo Horizonte,A,6.3,Bom
735,63.0,12131.33,Vitória,A,5.3,Bom
736,65.0,35913.97,São Paulo,B,8.7,Bom
737,39.0,20326.36,São Paulo,B,6.6,Bom
738,59.0,41179.78,Vitória,B,5.3,Bom
739,30.0,9420.71,São Paulo,A,6.4,Bom
740,60.0,33469.0,São Paulo,A,8.6,0
741,0.0,1543.96,Rio de Janeiro,A,9.7,Bom
742,61.0,0.0,Belo Horizonte,B,8.0,0
743,41.0,29413.72,Belo Horizonte,A,9.7,Bom
744,18.0,19939.73,São Paulo,A,8.5,Bom
745,55.0,35158.11,Vitória,B,9.4,Bom
746,26.0,18474.59,São Paulo,B,10.0,Bom
747,68.0,17779.12,Rio de Janeiro,A,7.2,Bom
748,45.0,43190.05,Vitória,A,7.3,Bom
749,31.0,43469.29,Vitória,B,7.6,Bom
750,61.0,17451.79,Rio de Janeiro,B,9.3,Bom
751,40.0,3765.41,Rio de Janeiro,A,7.3,Bom
752,38.0,37027.27,Rio de Janeiro,A,8.3,Bom
753,20.0,17933.21,Vitória,A,7.8,Bom
754,72.0,20401.3,Rio de Janeiro,A,7.6,Bom
755,29.0,40251.34,São Paulo,B,6.5,Bom
756,31.0,31914.34,Vitória,B,9.8,Bom
757,74.0,43269.32,Belo Horizonte,B,5.2,Bom
758,75.0,4328.88,São Paulo,B,6.9,Bom
759,44.0,22036.71,Rio de Janeiro,B,6.0,Bom
760,31.0,31023.46,São Paulo,A,6.0,Bom
761,66.0,45911.58,Rio de Janeiro,B,7.3,Bom
762,32.0,25774.84,Belo Horizonte,B,9.3,Bom
763,25.0,22836.93,Vitória,B,8.6,Bom
764,23.0,44232.13,Belo Horizonte,A,10.0,Bom
765,38.0,43334.43,Rio de Janeiro,A,8.2,Bom
766,66.0,6214.58,Vitória,A,9.9,Bom
767,20.0,38441.25,Rio de Janeiro,A,9.6,Bom
768,31.0,16975.38,Rio de Janeiro,A,8.7,Bom
769,27.0,2085.62,São Paulo,B,9.8,Bom
770,40.0,41021.0,Rio de Janeiro,A,9.9,Bom
771,30.0,3992.66,Vitória,B,5.1,Bom
772,22.0,14396.18,São Paulo,A,7.0,Bom
773,45.0,37288.3,Rio de Janeiro,B,6.3,Bom
774,32.0,3824.55,Vitória,B,5.8,Bom
775,50.0,20527.66,Rio de Janeiro,A,8.4,Bom
776,80.0,7222.36,Belo Horizonte,B,8.8,Bom
777,36.0,29960.27,São Paulo,B,5.7,Bom
778,59.0,41591.81,São Paulo,B,8.6,Bom
779,52.0,44161.53,Vitória,B,6.1,Bom
780,74.0,35005.39,Rio de Janeiro,B,6.6,Bom
781,25.0,26020.72,Vitória,B,7.3,Bom
782,41.0,43717.38,São Paulo,A,8.5,Bom
783,29.0,9291.46,Vitória,B,10.0,Bom
784,65.0,23792.02,Belo Horizonte,B,7.4,Bom
785,22.0,21513.18,Belo Horizonte,B,5.4,Bom
786,61.0,24354.38,Rio de Janeiro,A,8.5,Bom
787,56.0,9825.36,0,B,9.6,Bom
788,78.0,11734.46,São Paulo,B,8.5,Bom
789,67.0,30308.58,Belo Horizonte,B,5.7,Bom
790,21.0,42172.35,Rio de Janeiro,B,6.3,Bom
791,28.0,37033.39,Belo Horizonte,B,5.7,Bom
792,52.0,20581.36,São Paulo,A,5.7,Bom
793,76.0,13070.56,Rio de Janeiro,B,8.3,Bom
794,22.0,45541.06,São Paulo,A,9.9,Bom
795,41.0,39155.53,0,B,8.4,Bom
796,62.0,37379.4,Rio de Janeiro,B,9.8,Bom
797,45.0,12710.03,Vitória,A,8.6,Bom
798,65.0,41262.32,São Paulo,B,9.2,Bom
799,33.0,2510.79,São Paulo,B,6.4,Bom
800,20.0,26396.55,Belo Horizonte,A,6.7,Bom
801,62.0,29849.46,Rio de Janeiro,B,9.3,Bom
802,53.0,44876.84,Vitória,A,7.2,Bom
803,62.0,7410.54,Rio de Janeiro,B,6.6,Bom
804,57.0,30758.87,Rio de Janeiro,A,8.4,Bom
805,22.0,17127.37,São Paulo,B,7.9,Bom
806,74.0,37234.55,Rio de Janeiro,A,5.1,Bom
807,32.0,36339.9,Vitória,A,9.8,Bom
808,58.0,40029.4,Rio de Janeiro,A,5.6,Bom
809,43.0,16595.4,Belo Horizonte,A,8.2,Bom
810,16.0,27371.31,São Paulo,A,6.9,Bom
811,70.0,15995.82,Belo Horizonte,A,5.0,Bom
812,73.0,46067.43,Rio de Janeiro,B,7.4,Bom
813,45.0,1879.8,Vitória,B,7.8,Bom
814,22.0,20607.76,São Paulo,B,8.1,Bom
815,80.0,21353.79,São Paulo,A,7.9,Bom
816,75.0,42160.59,Rio de Janeiro,B,8.7,Bom
817,64.0,22027.78,Rio de Janeiro,B,8.9,Bom
818,22.0,17369.56,Rio de Janeiro,A,7.3,Bom
819,65.0,42682.8,Vitória,B,6.6,Bom
820,66.0,17064.73,Belo Horizonte,B,8.1,Bom
821,26.0,40154.59,São Paulo,B,7.1,Bom
822,66.0,24322.93,Rio de Janeiro,B,6.9,Bom
823,21.0,15097.31,Vitória,A,9.2,Bom
824,22.0,33773.37,São Paulo,A,7.8,Bom
825,49.0,22789.43,Belo Horizonte,A,9.2,Bom
826,81.0,43432.85,Vitória,A,5.2,Bom
827,39.0,1578.49,São Paulo,B,6.1,Bom
828,30.0,2678.67,Vitória,A,9.8,Bom
829,67.0,30180.41,Rio de Janeiro,A,8.9,Bom
830,65.0,40634.17,Belo Horizonte,A,7.9,Bom
831,55.0,29789.32,Belo Horizonte,A,6.3,Bom
832,75.0,26696.9,Belo Horizonte,B,9.2,Bom
833,30.0,24699.88,Belo Horizonte,A,7.4,Bom
834,45.0,10995.76,Vitória,A,8.5,Bom
835,77.0,12775.33,Belo Horizonte,B,5.5,Bom
836,19.0,16565.05,São Paulo,B,6.6,Bom
837,59.0,5132.88,Belo Horizonte,B,5.2,Bom
838,48.0,31753.69,São Paulo,A,9.4,Bom
839,49.0,38927.57,Belo Horizonte,B,6.2,Bom
840,58.0,15617.49,Vitória,A,7.5,Bom
841,82.0,33547.35,Rio de Janeiro,A,7.4,Bom
842,76.0,39155.18,Vitória,B,6.2,Bom
843,55.0,41897.41,Belo Horizonte,A,8.5,Bom
844,57.0,18997.56,São Paulo,B,7.3,Bom
845,55.0,23731.28,Vitória,A,7.1,Bom
846,26.0,4748.53,Rio de Janeiro,A,6.7,Bom
847,64.0,11708.42,Rio de Janeiro,A,5.7,Bom
848,33.0,21263.71,Belo Horizonte,B,6.7,Bom
849,51.0,15045.64,Belo Horizonte,A,8.9,Bom
850,36.0,21171.15,Vitória,A,9.4,Bom
851,23.0,46197.0,Belo Horizonte,A,6.4,Bom
852,66.0,6458.08,São Paulo,B,5.1,Bom
853,77.0,7645.14,Belo Horizonte,B,5.9,Bom
854,66.0,28506.4,São Paulo,B,7.9,Bom
855,28.0,7820.36,Vitória,B,9.1,Bom
856,82.0,27299.59,Rio de Janeiro,B,6.4,Bom
857,63.0,40363.69,Rio de Janeiro,B,5.2,Bom
858,69.0,0.0,Belo Horizonte,B,5.9,0
859,30.0,3396.66,Rio de Janeiro,0,5.7,0
860,64.0,27466.94,São Paulo,A,7.6,Bom
861,75.0,17945.86,Belo Horizonte,A,8.3,Bom
862,56.0,26984.97,Vitória,A,9.1,Bom
863,55.0,34877.33,São Paulo,A,7.9,Bom
864,23.0,22254.98,Vitória,B,7.5,Bom
865,70.0,10969.44,Vitória,B,8.7,Bom
866,60.0,38034.68,Vitória,A,5.9,Bom
867,32.0,14599.97,Vitória,B,6.3,Bom
868,68.0,33984.93,Belo Horizonte,A,9.4,Bom
869,24.0,41770.39,Rio de Janeiro,B,7.4,Bom
870,40.0,33561.22,Rio de Janeiro,B,9.0,Bom
871,41.0,39118.81,São Paulo,B,6.3,Bom
872,43.0,8293.42,Belo Horizonte,B,9.3,Bom
873,24.0,34920.03,0,A,9.6,Bom
874,28.0,16728.57,Belo Horizonte,A,5.1,Bom
875,49.0,23628.6,Vitória,A,6.6,Bom
876,66.0,13008.01,Belo Horizonte,A,5.1,Bom
877,22.0,29619.46,Rio de Janeiro,B,6.7,Bom
878,37.0,13847.13,Vitória,B,6.8,Bom
879,21.0,29995.5,Belo Horizonte,B,9.4,Bom
880,24.0,41105.02,Belo Horizonte,B,8.0,Bom
881,63.0,45395.39,Belo Horizonte,B,7.9,Bom
882,57.0,37585.49,Rio de Janeiro,B,5.6,Bom
883,49.0,35084.0,Belo Horizonte,A,5.7,Bom
884,78.0,25283.93,São Paulo,A,5.3,Bom
885,60.0,19849.99,Belo Horizonte,B,8.0,Bom
886,34.0,13295.55,Vitória,A,8.9,Bom
887,30.0,9250.89,São Paulo,A,9.8,Bom
888,43.0,24696.29,Rio de Janeiro,B,5.4,Bom
889,74.0,23729.22,Vitória,B,7.8,Bom
890,34.0,22987.83,Belo Horizonte,B,5.2,Bom
891,81.0,21444.57,Vitória,B,6.2,Bom
892,16.0,13185.99,Belo Horizonte,A,5.8,Bom
893,43.0,20115.06,São Paulo,A,6.5,Bom
894,44.0,3965.53,Belo Horizonte,A,8.0,Bom
895,29.0,12173.51,São Paulo,A,6.8,Bom
896,54.0,40173.45,São Paulo,B,6.2,Bom
897,17.0,32417.8,São Paulo,A,6.8,Bom
898,54.0,4981.09,Vitória,A,0.0,0
899,45.0,42963.82,Belo Horizonte,A,7.9,Bom
900,57.0,6351.73,Vitória,A,9.5,Bom
901,77.0,9263.65,Rio de Janeiro,A,0.0,0
902,60.0,36229.59,São Paulo,B,5.3,Bom
903,33.0,40748.41,Belo Horizonte,B,5.9,Bom
904,31.0,3606.51,Vitória,A,7.9,Bom
905,24.0,31705.04,Rio de Janeiro,A,9.8,Bom
906,68.0,12587.0,São Paulo,B,8.0,0
907,36.0,23627.63,Rio de Janeiro,A,7.7,0
908,71.0,26937.35,Rio de Janeiro,0,8.5,0
909,27.0,41546.03,Belo Horizonte,A,8.3,Bom
910,33.0,14693.64,Vitória,B,5.7,Bom
911,17.0,46018.25,Belo Horizonte,B,9.0,Bom
912,82.0,21116.4,Rio de Janeiro,B,8.3,Bom
913,64.0,3395.03,Belo Horizonte,B,8.0,Bom
914,41.0,45749.19,São Paulo,B,7.9,Bom
915,18.0,39671.02,São Paulo,A,9.1,Bom
916,34.0,5230.4,Vitória,A,8.1,Bom
917,57.0,21593.7,Rio de Janeiro,B,6.3,Bom
918,65.0,33876.32,Belo Horizonte,A,9.6,Bom
919,23.0,1823.3,Rio de Janeiro,B,9.8,Bom
920,71.0,5947.06,São Paulo,B,5.1,Bom
921,75.0,15346.88,Belo Horizonte,A,5.9,Bom
922,63.0,21037.67,Vitória,B,9.8,Bom
923,57.0,21493.87,Vitória,A,6.6,Bom
924,26.0,25899.15,São Paulo,A,7.4,Bom
925,38.0,16073.64,Belo Horizonte,B,9.8,Bom
926,17.0,28059.83,Vitória,B,9.3,Bom
927,66.0,36221.39,Belo Horizonte,B,9.3,Bom
928,44.0,28433.54,São Paulo,A,5.9,Bom
929,57.0,37574.27,Rio de Janeiro,B,6.8,Bom
930,57.0,32230.08,Rio de Janeiro,B,6.1,Bom
931,20.0,5506.03,Belo Horizonte,A,8.4,Bom
932,66.0,45502.09,Vitória,A,7.7,Bom
933,29.0,25227.48,São Paulo,A,5.6,Bom
934,68.0,2001.77,São Paulo,B,8.4,Bom
935,34.0,5231.46,Vitória,B,7.6,Bom
936,23.0,18342.5,Rio de Janeiro,B,5.3,Bom
937,38.0,7968.21,Rio de Janeiro,B,9.4,Bom
938,78.0,32765.71,São Paulo,A,6.1,Bom
939,74.0,3201.33,Belo Horizonte,A,7.0,Bom
940,77.0,26618.32,Belo Horizonte,B,9.9,Bom
941,67.0,24198.26,Vitória,B,9.1,Bom
942,62.0,0.0,Rio de Janeiro,B,9.0,0
943,65.0,42298.94,Belo Horizonte,B,9.3,Bom
944,64.0,16178.37,Vitória,B,5.3,Bom
945,25.0,25381.58,São Paulo,B,6.9,Bom
946,39.0,33954.73,São Paulo,B,6.2,Bom
947,36.0,12582.91,Rio de Janeiro,B,7.2,Bom
948,49.0,12470.26,Rio de Janeiro,A,9.6,Bom
949,82.0,2396.0,0,A,8.5,Bom
950,66.0,9703.67,Belo Horizonte,A,6.0,Bom
951,40.0,27790.27,Rio de Janeiro,B,6.1,Bom
952,38.0,36023.42,Rio de Janeiro,B,5.4,Bom
953,70.0,14938.59,Vitória,B,8.1,Bom
954,58.0,35220.84,Rio de Janeiro,0,6.1,0
955,49.0,16612.78,Rio de Janeiro,A,6.7,Bom
956,45.0,6241.97,Rio de Janeiro,B,6.0,Bom
957,38.0,22601.34,Vitória,A,7.2,Bom
958,31.0,45997.24,Belo Horizonte,B,9.4,Bom
959,50.0,34262.12,São Paulo,A,9.2,Bom
960,20.0,16714.81,Belo Horizonte,B,9.1,Bom
961,36.0,20459.91,São Paulo,B,7.3,Bom
962,56.0,40067.38,Belo Horizonte,A,8.9,Bom
963,64.0,5739.58,Vitória,A,5.1,Bom
964,53.0,19793.52,Belo Horizonte,B,8.0,Bom
965,57.0,16505.07,Rio de Janeiro,A,9.6,Bom
966,78.0,31749.31,Belo Horizonte,B,9.3,Bom
967,73.0,46213.0,Rio de Janeiro,A,9.6,Bom
968,65.0,16063.99,Vitória,A,7.5,Bom
969,53.0,39458.83,Belo Horizonte,A,6.1,0
970,67.0,7189.76,Rio de Janeiro,A,6.6,Bom
971,58.0,25089.09,São Paulo,A,7.6,Bom
972,72.0,19797.83,São Paulo,B,9.7,Bom
973,43.0,40773.24,Belo Horizonte,B,6.1,Bom
974,69.0,7207.95,Rio de Janeiro,B,9.8,Bom
975,40.0,33396.58,Vitória,B,5.6,Bom
976,19.0,33954.92,Rio de Janeiro,A,9.7,Bom
977,67.0,41561.81,Rio de Janeiro,A,8.5,Bom
978,53.0,33177.94,Rio de Janeiro,A,5.3,Bom
979,53.0,2391.21,São Paulo,B,8.1,Bom
980,39.0,12032.65,Rio de Janeiro,A,8.2,Bom
981,41.0,8462.22,Belo Horizonte,A,8.2,Bom
