id,idade,renda,cidade,categoria,nota,feedback
525,32,2493.3,São Paulo,B,5.4,Ruim
526,65,10722.33,Rio de Janeiro,B,3.6,Regular
527,68,11153.77,Belo Horizonte,B,9.7,Regular
528,37,6286.85,Belo Horizonte,B,6.9,Ruim
529,60,4532.33,Vitória,B,6.9,Regular
530,40,4702.29,São Paulo,A,9.3,Bom
531,53,11734.45,Rio de Janeiro,B,5.3,Bom
532,43,2776.04,Belo Horizonte,B,3.4,Ruim
533,60,7844.01,Belo Horizonte,B,4.4,Bom
534,17,2139.48,Rio de Janeiro,B,5.2,Regular
535,56,7919.36,Vitória,A,4.7,Ruim
536,31,3786.28,Belo Horizonte,B,6.1,Regular
537,31,4268.5,Belo Horizonte,A,1.2,Ruim
538,27,4010.04,Vitória,A,6.7,Bom
539,19,7526.41,Belo Horizonte,B,7.9,Ruim
540,21,2542.28,Belo Horizonte,A,9.0,Regular
541,23,4520.86,Vitória,A,4.1,Regular
542,29,9871.79,Belo Horizonte,B,9.9,Ruim
543,22,2202.17,Rio de Janeiro,A,1.5,Bom
544,60,2873.14,Rio de Janeiro,B,9.5,Bom
545,48,1343.48,Vitória,A,8.1,Bom
546,36,,Vitória,B,9.9,Regular
547,53,1956.32,Rio de Janeiro,A,1.0,Regular
548,50,11570.32,São Paulo,A,2.5,Ruim
549,57,12144.57,São Paulo,A,4.1,Regular
550,24,10107.07,Vitória,A,6.9,Ruim
551,41,10102.87,São Paulo,A,2.1,Bom
552,32,2567.5,Rio de Janeiro,B,7.0,Bom
553,65,3874.25,Vitória,B,7.9,Bom
554,31,3503.39,Vitória,A,2.0,Ruim
555,46,11827.25,Rio de Janeiro,A,6.1,Bom
556,46,1545.42,São Paulo,A,3.5,Bom
557,69,10260.68,Belo Horizonte,B,7.7,Ruim
558,60,2002.65,Belo Horizonte,A,0.3,Regular
559,63,2627.5,Belo Horizonte,A,0.5,Bom
560,38,4752.5,São Paulo,B,7.3,Ruim
561,24,11367.53,Vitória,A,5.0,Ruim
562,64,10559.97,Rio de Janeiro,B,4.4,Regular
563,65,5482.04,Rio de Janeiro,B,9.0,Bom
564,25,7575.14,São Paulo,B,6.0,
565,25,11038.55,Belo Horizonte,A,2.4,Bom
566,34,6136.71,Vitória,A,4.8,Bom
567,70,8704.03,São Paulo,A,5.2,Bom
568,63,8061.0,São Paulo,B,5.2,Ruim
569,55,8446.8,Belo Horizonte,B,1.7,Ruim
570,36,,Vitória,B,9.1,Regular
571,45,10375.56,Rio de Janeiro,A,9.2,Regular
572,37,1747.43,Rio de Janeiro,A,6.8,Bom
573,67,10146.14,Belo Horizonte,B,5.2,Ruim
574,30,4982.07,Belo Horizonte,B,5.7,Regular
575,65,10825.56,Belo Horizonte,A,4.8,Regular
576,59,12283.26,Belo Horizonte,A,2.6,Ruim
577,46,9723.44,São Paulo,A,2.4,Regular
578,45,12804.24,São Paulo,A,3.3,Ruim
579,58,8469.55,Rio de Janeiro,A,1.9,Regular
580,27,4623.84,São Paulo,B,4.5,Ruim
581,58,7693.78,Rio de Janeiro,A,3.2,Regular
582,60,2832.47,Rio de Janeiro,B,1.9,Regular
583,69,12725.93,Rio de Janeiro,A,4.4,Regular
584,24,10147.37,Vitória,B,2.0,Ruim
585,23,4625.77,Belo Horizonte,A,5.7,Ruim
586,60,3431.47,Rio de Janeiro,B,8.9,Bom
587,64,1524.39,Belo Horizonte,A,7.3,Bom
588,39,2609.18,São Paulo,A,9.9,Ruim
589,16,1917.55,Vitória,A,5.2,Regular
590,37,9026.7,São Paulo,A,9.7,Regular
591,59,8653.69,Vitória,B,8.8,Regular
592,28,4725.0,Rio de Janeiro,A,4.3,Ruim
593,62,6839.85,Rio de Janeiro,B,4.3,Bom
594,21,6325.31,São Paulo,B,6.8,Ruim
595,57,10323.76,São Paulo,A,1.9,Ruim
596,65,9896.58,Rio de Janeiro,B,8.3,Bom
597,35,10514.83,Rio de Janeiro,A,,Ruim
598,58,2155.17,Vitória,A,9.8,Regular
599,50,7297.06,Belo Horizonte,A,2.9,Ruim
600,63,8270.35,São Paulo,A,3.8,Regular
601,31,2864.32,Belo Horizonte,B,4.4,Ruim
602,23,12400.37,São Paulo,A,3.1,Bom
603,24,12623.58,Belo Horizonte,A,4.8,Regular
604,51,12824.61,Rio de Janeiro,B,0.4,Bom
605,18,4249.0,Rio de Janeiro,A,9.7,Regular
606,63,9509.6,Vitória,B,1.9,Regular
607,,6687.12,Belo Horizonte,A,8.7,Bom
608,22,7052.92,Belo Horizonte,A,0.2,Bom
609,22,3855.39,,B,9.8,Ruim
610,57,10753.66,Vitória,A,1.8,Ruim
611,56,4792.6,Vitória,A,5.2,Ruim
612,16,4251.3,Vitória,,7.9,Bom
613,24,5828.29,Belo Horizonte,A,8.3,Bom
614,51,11500.24,Belo Horizonte,A,1.4,Regular
615,17,5165.69,Vitória,A,1.7,Ruim
616,27,2581.16,,A,7.6,Bom
617,48,7581.89,São Paulo,B,8.3,Regular
618,42,8244.17,Belo Horizonte,A,2.3,Bom
619,67,11882.91,Rio de Janeiro,A,0.3,Regular
620,26,6855.96,Rio de Janeiro,B,8.9,Ruim
621,18,10096.47,Vitória,A,9.3,Regular
622,21,1503.37,Vitória,B,1.0,Regular
623,37,2463.11,Rio de Janeiro,A,4.6,Ruim
624,24,3404.42,Rio de Janeiro,A,1.1,Regular
625,17,4174.41,Vitória,B,5.2,Bom
626,63,6603.73,Vitória,A,2.5,Ruim
627,43,8441.67,Belo Horizonte,A,6.3,Ruim
628,19,1629.61,Rio de Janeiro,B,9.5,Regular
629,58,2317.52,Vitória,A,4.4,Ruim
630,23,2724.41,São Paulo,A,6.7,Ruim
631,50,6002.18,São Paulo,A,0.8,Ruim
632,37,9491.72,Rio de Janeiro,A,0.7,Ruim
633,40,4934.1,São Paulo,B,3.1,Bom
634,16,1640.96,Vitória,B,5.2,Bom
635,36,11452.8,Rio de Janeiro,A,,Bom
636,70,10673.79,Rio de Janeiro,B,2.6,Bom
637,44,9732.19,São Paulo,A,4.3,Regular
638,34,10979.9,Belo Horizonte,B,4.9,Bom
639,19,6086.33,Belo Horizonte,B,2.0,Regular
640,60,2621.78,Vitória,A,9.9,Ruim
641,30,5020.01,São Paulo,A,6.1,Bom
642,77,38099.88,Rio de Janeiro,A,13.1,Bom
643,53,1919.63,Rio de Janeiro,B,3.0,Ruim
644,47,11790.9,Rio de Janeiro,A,7.8,Ruim
645,60,10713.58,São Paulo,A,4.6,Bom
646,41,2097.24,Belo Horizonte,A,7.3,Bom
647,22,11809.2,Vitória,B,3.0,Regular
648,55,6579.17,Vitória,B,0.1,Ruim
649,41,12202.89,São Paulo,B,8.2,Bom
650,64,9833.7,Vitória,B,0.3,Ruim
651,44,8519.89,Rio de Janeiro,B,,Regular
652,43,12732.72,Vitória,B,9.7,Ruim
653,66,10961.76,Rio de Janeiro,B,8.8,Bom
654,27,9971.97,Rio de Janeiro,B,0.0,Regular
655,56,2174.58,Belo Horizonte,B,7.7,Ruim
656,60,8168.63,Rio de Janeiro,B,2.0,Ruim
657,37,6566.09,Belo Horizonte,A,3.0,Regular
658,43,3913.61,Rio de Janeiro,A,5.9,Ruim
659,45,10067.98,Vitória,A,6.8,Bom
660,58,5500.84,Belo Horizonte,B,6.8,Ruim
661,28,8967.03,Rio de Janeiro,A,7.2,Regular
662,67,2440.97,Belo Horizonte,B,4.2,Regular
663,54,8224.45,Vitória,A,5.2,Ruim
664,59,4035.59,São Paulo,B,7.2,Regular
665,,8662.48,São Paulo,A,8.0,Bom
666,46,10146.27,Vitória,A,3.9,Ruim
667,69,2249.84,Rio de Janeiro,A,6.8,Ruim
668,43,9778.38,São Paulo,A,2.5,Bom
669,29,5741.3,Rio de Janeiro,A,6.5,Ruim
670,54,7001.65,Rio de Janeiro,B,0.4,Regular
671,68,2785.18,Rio de Janeiro,A,7.5,Bom
672,46,10448.16,São Paulo,A,2.4,Bom
673,32,9729.88,São Paulo,A,7.0,Regular
674,57,12727.32,Vitória,B,6.1,Bom
675,31,2530.45,Vitória,B,7.3,Bom
676,40,11294.95,Belo Horizonte,B,6.9,Regular
677,31,1440.35,Vitória,B,5.5,Bom
678,64,5784.2,São Paulo,A,2.5,Bom
679,27,4469.42,Rio de Janeiro,B,7.4,Regular
680,17,7746.91,Vitória,A,1.6,Ruim
681,43,9528.31,Vitória,B,6.7,Bom
682,52,5570.14,Rio de Janeiro,A,6.9,Bom
683,52,11531.0,Belo Horizonte,A,1.7,Bom
684,70,11531.41,Belo Horizonte,B,5.6,Bom
685,53,1962.9,São Paulo,B,7.7,Ruim
686,39,10435.25,Rio de Janeiro,B,0.0,Bom
687,59,9310.11,São Paulo,B,8.0,Ruim
688,17,9891.1,Rio de Janeiro,A,8.1,Ruim
689,57,4860.44,Vitória,A,2.8,Ruim
690,34,12669.46,Rio de Janeiro,A,9.1,Ruim
691,46,7593.89,Rio de Janeiro,A,1.4,Ruim
692,58,4724.12,Rio de Janeiro,A,5.8,Ruim
693,52,4197.9,Rio de Janeiro,A,9.4,Bom
694,61,2195.24,Belo Horizonte,B,6.0,Bom
695,61,11042.43,Rio de Janeiro,A,7.2,Ruim
696,70,10425.15,Vitória,A,1.5,Bom
697,27,11442.6,São Paulo,B,8.9,Regular
698,33,10242.54,Vitória,A,8.3,Regular
699,47,7887.79,Rio de Janeiro,A,0.4,Regular
700,43,10661.92,Belo Horizonte,B,1.9,Bom
701,66,12092.83,Rio de Janeiro,B,1.9,Regular
702,45,2922.29,Rio de Janeiro,B,1.3,Bom
703,26,4717.83,Rio de Janeiro,B,7.1,Bom
704,24,7224.56,Belo Horizonte,A,8.2,Ruim
705,66,12690.42,Rio de Janeiro,A,10.0,Regular
706,45,5407.06,Vitória,A,0.9,Ruim
707,25,3618.32,Belo Horizonte,B,2.6,Bom
708,57,8453.4,São Paulo,A,4.9,Ruim
709,68,2532.85,Belo Horizonte,B,8.1,Regular
710,22,8952.01,Belo Horizonte,B,0.9,Regular
711,27,,Rio de Janeiro,B,4.9,Bom
712,68,6914.99,Belo Horizonte,B,2.1,Ruim
713,25,9008.56,São Paulo,B,0.4,Bom
714,29,1553.53,Rio de Janeiro,B,1.2,Bom
715,32,7954.22,Vitória,A,7.8,Regular
716,46,11763.69,Vitória,B,1.9,Bom
717,34,5173.07,Rio de Janeiro,A,8.8,
718,59,6550.61,Rio de Janeiro,A,3.7,Bom
719,65,2941.12,Rio de Janeiro,B,3.2,Regular
720,17,10102.43,São Paulo,A,2.2,Regular
721,52,9410.59,Vitória,B,8.1,Bom
722,44,1597.73,Vitória,A,3.1,Regular
723,56,5144.6,Vitória,B,4.6,Ruim
724,79,748.78,São Paulo,A,12.2,Regular
725,47,12989.94,Rio de Janeiro,B,1.4,Ruim
726,30,10717.52,Belo Horizonte,A,5.6,Bom
727,48,11090.16,,B,3.2,Regular
728,20,9636.67,Rio de Janeiro,A,6.3,Ruim
729,18,12985.15,São Paulo,B,2.0,Regular
730,26,7224.35,Vitória,B,5.6,Regular
731,65,9908.5,Vitória,B,3.4,Ruim
732,46,10130.49,Belo Horizonte,B,7.7,Ruim
733,31,5059.54,Belo Horizonte,B,6.9,Bom
734,53,3659.58,Vitória,B,4.8,Ruim
735,66,8040.85,Rio de Janeiro,A,0.4,Bom
736,60,8108.19,Vitória,A,9.0,Bom
737,63,12586.27,São Paulo,B,6.7,Ruim
738,64,5158.96,Rio de Janeiro,B,0.8,Regular
739,36,8647.35,Vitória,B,6.7,Ruim
740,28,5222.74,Belo Horizonte,B,2.7,Bom
741,70,12514.48,Belo Horizonte,B,3.7,Ruim
742,56,2861.29,Belo Horizonte,A,1.8,Bom
743,62,7442.22,Belo Horizonte,A,8.9,Bom
744,28,8460.04,Rio de Janeiro,A,1.2,Regular
745,26,9665.06,Vitória,B,4.7,Ruim
746,64,12226.91,Rio de Janeiro,A,6.3,Regular
747,59,12600.32,Belo Horizonte,A,9.8,Ruim
748,22,5311.13,Belo Horizonte,A,6.2,Regular
749,50,11321.6,Belo Horizonte,B,2.2,Bom
750,55,12343.15,Belo Horizonte,A,7.0,Regular
751,44,3321.3,Rio de Janeiro,B,2.7,Ruim
752,66,7726.51,Rio de Janeiro,A,2.8,Bom
753,49,3830.65,Rio de Janeiro,A,9.5,Bom
754,24,5678.45,Belo Horizonte,A,2.8,Ruim
755,43,9721.23,Belo Horizonte,A,1.0,Ruim
756,60,2632.37,Vitória,A,8.9,Regular
757,18,4039.11,Rio de Janeiro,B,3.7,Regular
758,35,4038.79,Belo Horizonte,B,1.2,Regular
759,66,8646.13,Belo Horizonte,B,3.3,Bom
760,47,,São Paulo,B,4.1,Ruim
761,28,6280.89,Belo Horizonte,A,2.0,Ruim
762,58,7449.19,Vitória,A,6.9,Bom
763,69,5088.07,Vitória,A,7.8,Regular
764,28,4059.99,São Paulo,B,6.6,Regular
765,54,4896.09,São Paulo,B,8.3,Regular
766,55,5782.69,São Paulo,A,9.0,Bom
767,58,5356.86,Rio de Janeiro,B,1.6,Regular
768,53,6456.32,Belo Horizonte,B,3.9,Ruim
769,54,4103.83,Belo Horizonte,B,9.7,Regular
770,58,1933.27,Belo Horizonte,B,0.4,Ruim
771,37,1488.47,Rio de Janeiro,A,7.6,Regular
772,68,10889.8,Rio de Janeiro,B,3.5,
773,42,7514.58,Belo Horizonte,B,9.4,Ruim
774,51,4022.36,Belo Horizonte,A,0.3,Bom
775,59,7775.33,São Paulo,B,2.7,Bom
776,20,6992.1,São Paulo,A,1.5,Bom
777,55,6042.41,Rio de Janeiro,B,6.2,Regular
778,20,2785.62,São Paulo,A,9.8,Bom
779,18,8715.79,Vitória,A,9.7,Bom
780,65,4348.02,Vitória,A,9.7,Bom
781,,4471.24,São Paulo,A,1.5,Bom
782,64,11993.36,Belo Horizonte,A,2.7,Regular
783,48,6180.11,Rio de Janeiro,A,6.9,Ruim
784,17,7304.77,,B,4.5,Regular
785,31,9524.93,São Paulo,B,9.1,Regular
786,63,12608.69,Rio de Janeiro,A,8.0,Bom
787,48,4833.75,Belo Horizonte,B,2.9,Bom
788,46,3031.81,Belo Horizonte,B,8.6,Ruim
789,16,5454.91,São Paulo,B,8.8,Ruim
790,28,1725.65,São Paulo,A,9.6,Ruim
791,30,5270.31,São Paulo,A,0.0,Ruim
792,19,9397.64,Belo Horizonte,B,2.9,Ruim
793,59,3517.96,São Paulo,B,5.3,Regular
794,34,1514.2,Rio de Janeiro,B,4.5,Ruim
795,42,9184.71,São Paulo,A,4.3,Bom
796,61,12741.8,Rio de Janeiro,B,5.5,Regular
797,61,2261.34,Vitória,B,1.4,Bom
798,55,7267.05,Vitória,B,3.0,Regular
799,34,3867.53,Belo Horizonte,A,0.1,Regular
800,32,12860.47,São Paulo,A,5.3,Regular
801,64,10877.12,São Paulo,A,8.7,Ruim
802,40,1631.27,Vitória,B,3.9,Regular
803,29,6483.26,São Paulo,A,4.6,Bom
804,54,8138.16,Rio de Janeiro,A,2.7,Ruim
805,52,2467.54,Rio de Janeiro,B,0.7,Ruim
806,69,4926.28,Rio de Janeiro,A,7.9,Bom
807,54,7514.56,Belo Horizonte,A,9.3,Ruim
808,38,7567.46,Belo Horizonte,B,2.4,Bom
809,26,5757.83,São Paulo,B,7.2,Bom
810,39,12739.46,Rio de Janeiro,A,4.6,Ruim
811,16,10631.3,Vitória,A,8.5,Ruim
812,19,4787.51,São Paulo,B,0.6,Bom
813,48,9726.99,Vitória,B,1.9,Ruim
814,55,8166.2,Belo Horizonte,A,4.8,Regular
815,37,4879.77,Rio de Janeiro,B,4.8,Ruim
816,35,1610.99,Belo Horizonte,B,6.5,Bom
817,53,2145.67,São Paulo,A,0.2,Regular
818,53,9606.54,São Paulo,A,0.0,Bom
819,54,1995.95,Belo Horizonte,A,1.7,Ruim
820,36,10421.85,Vitória,A,7.9,Regular
821,23,8426.43,Belo Horizonte,B,6.0,Regular
822,26,2168.03,São Paulo,B,7.2,Regular
823,69,3267.48,São Paulo,A,4.1,Regular
824,32,12278.11,São Paulo,B,3.1,Bom
825,18,9369.42,Rio de Janeiro,B,9.8,Regular
826,42,12261.54,Rio de Janeiro,B,0.3,Regular
827,28,7543.35,São Paulo,A,4.7,Regular
828,21,9463.97,Belo Horizonte,A,1.2,Ruim
829,22,12320.82,Vitória,B,1.1,Regular
830,40,5848.53,Vitória,B,1.2,Bom
831,55,9232.06,Belo Horizonte,B,6.2,Bom
832,51,11747.2,Belo Horizonte,B,9.8,Regular
833,53,12686.02,Rio de Janeiro,A,2.9,Regular
834,,2714.16,São Paulo,B,1.4,Ruim
835,66,11021.94,Vitória,A,7.0,Bom
836,52,,Vitória,B,0.8,Regular
837,63,,Vitória,A,0.1,Bom
838,20,10086.88,,A,3.7,Bom
839,39,10214.4,São Paulo,B,3.1,Bom
840,54,7779.51,São Paulo,A,3.5,Bom
841,44,5198.24,Rio de Janeiro,A,6.2,Ruim
842,31,9812.76,Vitória,B,4.3,Regular
843,61,9245.77,São Paulo,B,9.6,Ruim
844,59,4363.11,Belo Horizonte,A,8.0,Bom
845,33,9103.2,Vitória,B,7.4,Bom
846,23,10544.69,Belo Horizonte,A,5.8,Bom
847,59,10142.77,Rio de Janeiro,A,10.0,Regular
848,60,3767.11,Belo Horizonte,B,9.4,Bom
849,59,2632.84,São Paulo,A,4.6,Ruim
850,18,6084.53,Rio de Janeiro,A,3.7,Regular
851,34,11909.82,Belo Horizonte,A,8.5,Ruim
852,19,7319.18,São Paulo,A,0.6,Ruim
853,25,5725.76,Belo Horizonte,B,4.3,Ruim
854,66,12937.1,Belo Horizonte,A,5.6,Regular
855,30,,Vitória,B,3.4,Regular
856,35,5245.73,Belo Horizonte,B,6.5,Bom
857,70,3545.72,Rio de Janeiro,B,8.8,Ruim
858,59,6351.0,Belo Horizonte,B,1.5,Ruim
859,68,1447.18,Vitória,A,6.9,Bom
860,43,9150.37,São Paulo,A,2.5,Regular
861,60,1354.38,Vitória,B,0.4,Bom
862,42,6394.58,Belo Horizonte,A,5.9,Bom
863,25,2565.18,Vitória,A,3.5,Ruim
864,25,1611.14,São Paulo,A,3.6,Ruim
865,41,4811.28,Belo Horizonte,B,6.0,Bom
866,58,8519.55,São Paulo,B,8.8,Bom
867,40,2148.96,Rio de Janeiro,B,3.5,Regular
868,23,8071.49,Vitória,A,3.5,Bom
869,57,6977.13,São Paulo,B,5.7,Ruim
870,51,9720.93,Rio de Janeiro,B,7.1,Ruim
871,25,3293.88,Vitória,A,2.1,Ruim
872,42,12606.2,São Paulo,B,0.7,Regular
873,43,8642.76,Rio de Janeiro,A,5.9,Regular
874,50,10875.54,São Paulo,A,5.1,Bom
875,22,2670.68,Rio de Janeiro,B,8.0,Bom
876,57,10660.87,Belo Horizonte,B,9.6,Bom
877,52,2279.61,Belo Horizonte,B,8.9,
878,63,2257.98,São Paulo,B,1.5,Ruim
879,33,6987.31,Belo Horizonte,B,9.9,Regular
880,29,3672.08,São Paulo,A,2.7,Regular
881,26,12467.21,,A,1.4,Bom
882,20,8280.33,Rio de Janeiro,A,1.1,Bom
883,31,6468.06,Belo Horizonte,A,3.8,Bom
884,43,9265.39,Rio de Janeiro,B,5.0,Ruim
885,31,11883.33,Belo Horizonte,B,1.8,Bom
886,26,1597.3,Rio de Janeiro,A,5.9,Ruim
887,70,6389.89,São Paulo,B,2.9,Bom
888,18,12585.53,Belo Horizonte,A,2.8,Ruim
889,36,11081.62,Belo Horizonte,A,4.5,Bom
890,43,8187.57,São Paulo,B,9.9,
891,26,6303.06,São Paulo,A,2.8,Regular
892,26,4772.85,Vitória,B,1.0,Ruim
893,32,12494.61,Rio de Janeiro,A,2.1,Bom
894,19,11043.55,Vitória,A,4.7,Ruim
895,64,9532.29,Belo Horizonte,A,1.6,Bom
896,66,7093.06,Rio de Janeiro,A,7.1,Regular
897,20,2210.34,Vitória,A,7.3,Regular
898,31,12301.3,Vitória,A,6.8,Ruim
899,50,3212.14,São Paulo,B,4.1,Ruim
900,21,5378.24,São Paulo,A,8.8,Regular
901,18,10809.13,Vitória,B,9.4,Regular
902,43,7437.67,São Paulo,B,5.6,Regular
903,23,4106.71,Belo Horizonte,B,6.2,Regular
904,29,11231.5,Vitória,A,9.2,Regular
905,60,11920.3,São Paulo,A,0.7,Regular
906,29,4840.95,Vitória,B,0.1,Regular
907,47,4622.61,Belo Horizonte,,5.8,Regular
908,64,7898.87,Vitória,A,5.5,Regular
909,40,11204.49,Belo Horizonte,B,8.8,Regular
910,37,9611.67,Vitória,B,4.5,Bom
911,35,6484.7,Rio de Janeiro,B,10.0,Bom
912,57,7063.51,São Paulo,A,,Bom
913,42,10582.57,Vitória,A,5.7,Bom
914,31,12236.76,Belo Horizonte,B,1.9,Ruim
915,30,4978.55,Belo Horizonte,B,4.7,Bom
916,27,6178.36,Belo Horizonte,B,4.2,Ruim
917,42,8782.77,Rio de Janeiro,B,8.2,Ruim
918,40,4690.51,São Paulo,B,7.2,Regular
919,34,6530.49,Rio de Janeiro,B,5.1,Ruim
920,52,11057.28,São Paulo,B,6.7,Ruim
921,70,12746.57,Vitória,A,8.3,Regular
922,38,11383.2,São Paulo,B,6.8,Bom
923,48,10704.52,São Paulo,A,6.5,Bom
924,25,4915.61,Rio de Janeiro,B,5.0,Bom
925,38,12946.92,Belo Horizonte,B,5.3,Ruim
926,23,10216.05,Vitória,A,6.2,Ruim
927,26,5386.62,Vitória,B,6.8,Ruim
928,19,9198.01,Rio de Janeiro,A,7.1,Bom
929,58,3116.54,São Paulo,B,1.3,Ruim
930,25,5196.86,Belo Horizonte,B,4.4,Ruim
931,43,2878.95,Vitória,B,3.8,Ruim
932,57,3969.7,Vitória,A,4.5,Regular
933,25,7415.65,Vitória,B,3.3,Ruim
934,60,,Rio de Janeiro,B,1.8,Regular
935,26,,Vitória,A,5.5,Regular
936,24,4433.55,Belo Horizonte,B,6.0,Bom
937,28,5985.71,Vitória,A,8.0,Bom
938,34,4275.56,Rio de Janeiro,A,6.2,Regular
939,59,11150.23,Belo Horizonte,B,9.6,Bom
940,54,4640.22,Vitória,B,4.7,Ruim
941,21,7987.21,Belo Horizonte,B,2.4,Ruim
942,53,12272.08,Rio de Janeiro,A,3.2,Bom
943,58,4748.33,Vitória,B,5.7,Bom
944,43,11977.85,Rio de Janeiro,A,5.0,Ruim
945,63,7955.11,São Paulo,B,2.9,Ruim
946,42,8196.0,Vitória,B,8.7,Bom
947,61,3964.7,Vitória,B,1.5,Regular
948,33,11591.48,Belo Horizonte,B,2.0,Ruim
949,65,2290.14,Rio de Janeiro,B,3.3,Ruim
950,27,7738.21,Rio de Janeiro,A,9.5,Regular
951,46,4930.04,Rio de Janeiro,A,2.6,Regular
952,50,5968.87,Belo Horizonte,A,0.8,Ruim
953,67,3014.62,Rio de Janeiro,A,7.8,Ruim
954,58,12586.5,Vitória,B,4.3,Ruim
955,45,5533.72,São Paulo,A,9.2,Regular
956,34,11290.86,Rio de Janeiro,B,4.3,Bom
957,17,9611.77,Rio de Janeiro,B,5.7,Regular
958,62,1358.03,Vitória,A,0.4,Ruim
959,16,4074.74,Vitória,B,2.3,Regular
960,26,11535.11,Belo Horizonte,A,4.7,Bom
961,28,12902.92,Belo Horizonte,A,5.9,Ruim
962,53,5486.74,Vitória,,8.4,Regular
963,57,5948.77,Vitória,B,0.6,Ruim
964,46,9387.23,Rio de Janeiro,A,0.3,Regular
965,63,12177.3,Belo Horizonte,A,1.8,Ruim
966,51,10688.96,São Paulo,B,0.8,Ruim
967,21,5265.84,Vitória,A,8.9,Regular
968,55,10930.12,Vitória,B,1.1,Ruim
969,23,10226.95,Vitória,A,5.6,Regular
970,49,7007.49,São Paulo,B,8.6,Ruim
971,61,1677.77,Belo Horizonte,B,0.2,Bom
972,41,12833.26,Belo Horizonte,A,3.6,Ruim
973,30,2478.68,Vitória,B,0.2,Ruim
974,49,12028.39,São Paulo,B,,Bom
975,22,6734.81,Vitória,A,7.8,Bom
976,47,1909.66,Vitória,B,1.4,Regular
977,36,1922.25,São Paulo,B,4.2,Bom
978,70,2112.41,Vitória,A,8.4,Bom
979,65,7974.33,Vitória,B,7.5,Bom
980,25,6187.47,São Paulo,B,0.0,Bom
981,70,10492.89,Belo Horizonte,B,0.3,Regular
982,52,3152.98,Belo Horizonte,B,5.7,Ruim
983,25,9504.35,Vitória,B,5.0,Bom
984,48,11896.08,Belo Horizonte,B,8.5,Regular
985,45,8728.21,São Paulo,B,8.5,Regular
986,18,2699.45,Belo Horizonte,A,8.9,Ruim
987,21,10237.35,São Paulo,A,2.2,Regular
988,70,9657.52,Rio de Janeiro,B,6.8,Bom
989,32,10076.65,Belo Horizonte,B,9.2,Bom
990,26,8927.56,São Paulo,A,4.0,Ruim
991,34,7986.86,Belo Horizonte,B,1.1,Bom
992,53,9777.64,Vitória,B,0.9,Regular
993,61,4224.94,Vitória,A,8.6,Regular
994,55,9676.19,Belo Horizonte,A,2.8,Ruim
995,65,7143.24,Rio de Janeiro,A,4.8,Regular
996,59,12104.07,Rio de Janeiro,A,5.6,Ruim
997,31,12985.83,Vitória,A,2.5,Ruim
998,18,2184.16,Vitória,B,0.1,Regular
999,18,11314.51,Belo Horizonte,B,9.3,Ruim
1000,43,4132.92,Belo Horizonte,A,3.6,Bom
